dim,birth,death,max_scale,max_dim
0,0,4.56649079827152,4.56649079827152,3
0,0,0.7498616954073554,4.56649079827152,3
0,0,0.6617177062260592,4.56649079827152,3
0,0,0.5165400374387348,4.56649079827152,3
0,0,0.825805516237956,4.56649079827152,3
0,0,0.8230144220565996,4.56649079827152,3
0,0,0.9384188048385853,4.56649079827152,3
0,0,0.8426561255236736,4.56649079827152,3
0,0,0.43616543092825877,4.56649079827152,3
0,0,0.599420668313361,4.56649079827152,3
0,0,0.6568293274513342,4.56649079827152,3
0,0,0.4427749400272713,4.56649079827152,3
0,0,0.6330577617068226,4.56649079827152,3
0,0,1.0083135782477866,4.56649079827152,3
0,0,1.0252512304301507,4.56649079827152,3
0,0,1.3619416187509117,4.56649079827152,3
0,0,0.723884290729201,4.56649079827152,3
0,0,1.2555168208640648,4.56649079827152,3
0,0,1.0064819013819708,4.56649079827152,3
0,0,1.0945958277062953,4.56649079827152,3
0,0,1.0670886587522694,4.56649079827152,3
0,0,0.7845455630741026,4.56649079827152,3
0,0,1.1650417168287817,4.56649079827152,3
0,0,1.1838126103934588,4.56649079827152,3
0,0,1.2041791896957572,4.56649079827152,3
0,0,1.5151255392133403,4.56649079827152,3
0,0,1.9095460990951338,4.56649079827152,3
0,0,1.5304914341045612,4.56649079827152,3
0,0,0.9410311071366741,4.56649079827152,3
0,0,1.107732623897236,4.56649079827152,3
0,0,1.0997679081543419,4.56649079827152,3
0,0,1.1584271132592983,4.56649079827152,3
0,0,1.5140569610876553,4.56649079827152,3
0,0,1.5295831901991448,4.56649079827152,3
0,0,1.7164864163612688,4.56649079827152,3
0,0,1.450908611113546,4.56649079827152,3
0,0,1.2902448276842604,4.56649079827152,3
0,0,0.8982307116178471,4.56649079827152,3
0,0,1.2371630032691643,4.56649079827152,3
0,0,1.7259651052538691,4.56649079827152,3
0,0,1.1159338311421392,4.56649079827152,3
0,0,0.9846558442962305,4.56649079827152,3
0,0,1.446322097522571,4.56649079827152,3
0,0,1.2657391385628272,4.56649079827152,3
0,0,0.9466960562638893,4.56649079827152,3
0,0,1.0563840477132036,4.56649079827152,3
0,0,1.4269081229584302,4.56649079827152,3
0,0,1.4385181276135581,4.56649079827152,3
0,0,0.9283190869070646,4.56649079827152,3
0,0,0.8654738214577357,4.56649079827152,3
0,0,1.1153484209758984,4.56649079827152,3
0,0,0.393257121965238,4.56649079827152,3
0,0,0.40100966234574015,4.56649079827152,3
0,0,0.6562621168777115,4.56649079827152,3
0,0,1.144873107194928,4.56649079827152,3
0,0,1.5133801863307597,4.56649079827152,3
0,0,0.8792939463557923,4.56649079827152,3
0,0,1.11926926814838,4.56649079827152,3
0,0,0.32665431213755663,4.56649079827152,3
0,0,0.32127560801324045,4.56649079827152,3
0,0,0.5415174370369954,4.56649079827152,3
0,0,1.3231999063154152,4.56649079827152,3
0,0,1.3727474701078775,4.56649079827152,3
0,0,2.0640416965555226,4.56649079827152,3
0,0,0.8649089414641438,4.56649079827152,3
0,0,1.3479420486554592,4.56649079827152,3
0,0,0.5859799794590933,4.56649079827152,3
0,0,1.1013362546257957,4.56649079827152,3
0,0,1.0074432001644875,4.56649079827152,3
0,0,0.3115471540469494,4.56649079827152,3
0,0,0.3608251076108009,4.56649079827152,3
0,0,0.3029513189219544,4.56649079827152,3
0,0,0.7771540396182661,4.56649079827152,3
0,0,1.3155380737009357,4.56649079827152,3
0,0,0.9234352976054967,4.56649079827152,3
0,0,0.9005218091888494,4.56649079827152,3
0,0,1.3124835301820599,4.56649079827152,3
0,0,0.9931100573798848,4.56649079827152,3
0,0,1.2156444846471859,4.56649079827152,3
0,0,0.3648049065893562,4.56649079827152,3
0,0,0.8791630608965318,4.56649079827152,3
0,0,0.8695278251960925,4.56649079827152,3
0,0,0.35848254030566057,4.56649079827152,3
0,0,0.5202394472052021,4.56649079827152,3
0,0,0.5608042874554648,4.56649079827152,3
0,0,0.3947001789939096,4.56649079827152,3
0,0,0.3629526532843138,4.56649079827152,3
0,0,0.49843393006243036,4.56649079827152,3
0,0,1.048712902480037,4.56649079827152,3
0,0,1.0261030811825158,4.56649079827152,3
0,0,0.5829988998665993,4.56649079827152,3
0,0,1.1033705611913964,4.56649079827152,3
0,0,1.5026008682912626,4.56649079827152,3
0,0,1.2812911245013774,4.56649079827152,3
0,0,0.9709534109026703,4.56649079827152,3
0,0,1.5389415580901384,4.56649079827152,3
0,0,1.851696573760044,4.56649079827152,3
0,0,1.3033989772435919,4.56649079827152,3
0,0,0.7846511462910154,4.56649079827152,3
0,0,0.8330612090370635,4.56649079827152,3
0,0,1.3662615124315172,4.56649079827152,3
0,0,1.5208730284375822,4.56649079827152,3
0,0,1.2537699919473724,4.56649079827152,3
0,0,0.9539614385235383,4.56649079827152,3
0,0,1.8669730816121894,4.56649079827152,3
0,0,1.041622794130026,4.56649079827152,3
0,0,0.8212383302285088,4.56649079827152,3
0,0,0.6919061791314325,4.56649079827152,3
0,0,1.0311078803158966,4.56649079827152,3
0,0,0.9547541006313904,4.56649079827152,3
0,0,1.709455379752718,4.56649079827152,3
0,0,1.038182002171179,4.56649079827152,3
