avg_H,avg_S,avg_V,var_H,var_S,var_V,hex_code,energy,entropy,contrast,loc_x,loc_y
58.332255956912235,0.23531620871968104,0.20355095845360202,6789.539403703502,0.024126225226402224,0.05834914281256244,#332C26,32740.052542332458,-12593.620372600586,8.771152836984976,129,129
54.48258455364339,0.3054879361894326,0.37664514669590227,5607.240094880229,0.0431535819129411,0.07398861833047639,#5E4C3C,69593.07153329316,-19708.01787575031,9.02298911484059,129,229
47.78416703849219,0.4032345329740265,0.5048022873095702,3302.3447570094427,0.037941154029990064,0.056669452587871115,#7F634A,101045.40963432178,-24121.638903016603,7.648185831912414,129,329
50.132944056036216,0.4601492481182926,0.5269846302462907,2784.2128617582725,0.033350625433692604,0.04318047773964274,#84674B,105474.87494021433,-25249.022070658946,6.470685751754153,129,429
65.06685565155915,0.45490956394245086,0.46873482818311657,3528.448730054538,0.03456671018678418,0.04326701611744157,#736348,93249.73505545038,-24256.14008257107,6.9668490637721074,129,529
90.55054532328944,0.4136151384963706,0.444522560345127,5057.120452486483,0.0392070041919558,0.039506949730783565,#656353,90381.76342623896,-23647.265255078684,7.893581193421832,129,629
89.33734921374064,0.36870446565149273,0.49028009211224344,5340.77480630074,0.037342422089241295,0.04155078172400979,#706D60,109330.20608560872,-23964.361084509754,8.08277907680789,129,729
67.0209559520204,0.3786623548685928,0.4987782985834343,4654.941186341263,0.03160576624764511,0.03703838378479964,#77695A,106237.80778829698,-24307.388644887706,7.536571231293637,129,829
40.459321581894436,0.38395444893130887,0.43096708652726334,2203.494132301349,0.028197831854849153,0.03658144464823717,#6C5544,74855.86028919012,-24089.254159321055,7.555707605514332,129,929
44.21873473651005,0.35873814347107996,0.37166233387630515,3247.8740335276775,0.02757880746511308,0.03727597534182909,#5D473B,54145.64202145807,-23913.385294672942,6.389150887528828,129,1029
39.002902280582305,0.4424061108675857,0.4803464688574941,3866.6136714130002,0.04589044268780555,0.05720316073763962,#784A3E,68938.83596744914,-24332.18444273587,6.40162491961405,129,1129
41.18812643192114,0.4505110300291099,0.5808420308273804,4166.348436304169,0.06164918442336948,0.043203312386645265,#925C4F,102846.18811555872,-24794.94926919787,6.714562684189228,129,1229
59.21009444881167,0.338676395907775,0.37172639801882085,4447.747457939759,0.03285656508030875,0.0840824383513982,#5B4C3F,75052.45402776958,-17808.623285691472,10.393262117598956,229,129
67.53512216299404,0.3471343734302554,0.5401604690991447,4712.655995432414,0.039492873580046634,0.049393928742127696,#85715D,124626.06662728041,-24477.282034874872,8.364247783476344,229,229
60.418017962169934,0.4013151978001477,0.5921895776130556,3548.7142187084546,0.035934117108138104,0.029535966061101804,#927960,135677.19559769216,-26304.3511624661,6.244724295974387,229,329
75.5866347791261,0.44998014499711086,0.5443206009560935,5569.353138944073,0.03425743452006013,0.03507691309771621,#7F6D59,111171.30343326884,-25406.60918999882,6.625969865657057,229,429
107.84669532321857,0.466304264487664,0.4858379949051492,7149.041031337822,0.0337551100396956,0.036269019322689035,#66635A,91184.50186874978,-24006.588441585365,7.402867291648388,229,529
147.12174219068942,0.46396751095302347,0.4231891415137722,5758.201163181061,0.03578009615333099,0.023972220854827826,#4C5A5D,69407.0078833242,-23804.763478232293,6.755534767039263,229,629
134.58748755738995,0.4087321497529246,0.45939393183729604,6155.497209923088,0.039003152950328815,0.028877264436506875,#5B6362,86171.25547049644,-24001.60960539959,7.4305422187675285,229,729
90.46475495941363,0.4186751570628391,0.5003787740474318,7049.226982497286,0.03738934037418487,0.03381317637381845,#726157,93058.32025048205,-24600.460104953578,6.74184665769293,229,829
40.62649790212747,0.4468001772118812,0.5183259368638673,3504.716270899074,0.04583717807264378,0.043378964312619055,#825546,85545.13844614377,-24626.48396957755,7.354137329463437,229,929
42.006116523800706,0.4893146341258598,0.4989953685602994,5271.336949823862,0.048653218991896,0.054110236545103906,#7D463A,66972.61549884998,-24370.44691798855,6.5023775877693195,229,1029
46.17581859830269,0.5559715225911511,0.5559683407951138,7680.678160255943,0.0470846878449416,0.04925120488534129,#8C473A,73932.74571231981,-24660.902504499663,6.364266722792771,229,1129
45.630633901179195,0.577678170095167,0.6022636194934302,7442.413350001157,0.04637440730713739,0.033436720068868234,#985240,90937.98133085934,-25080.224492949386,6.3627166682924114,229,1229
47.26166933490951,0.42876308394367724,0.52977893120942,3039.419528158652,0.03400468094305922,0.06668814092070778,#84654F,111857.49648093742,-22978.23610655525,9.25292035576203,329,129
62.72752411931565,0.38908254519993674,0.6039709674843305,3563.238646847576,0.043372860252789094,0.030792420215432784,#957D64,145089.81258681382,-26219.61236116154,6.333273047382513,329,229
68.81697483105437,0.38071898650317004,0.5863766621275529,3662.7961604356374,0.04537113784484824,0.02865741798607722,#8F7D64,140565.85880346462,-26220.743893446106,6.2050782387786,329,329
84.62858166193921,0.4189516967737751,0.5336982436390808,5863.499713379176,0.0397887676627993,0.02995870282952943,#7B6E5D,110459.17323683776,-25480.217227459856,6.295145036097933,329,429
117.31017540970478,0.482863398355598,0.48113750367745395,9139.759631625266,0.03309627101972253,0.029127486998290895,#645B57,79969.12838555257,-24370.79711356098,6.586748417673877,329,529
163.39072215668708,0.4996529769322841,0.41983132546573415,7377.828392878321,0.03124338762986036,0.016548828840332982,#495058,55385.02066920665,-25004.71369476482,5.28593789649066,329,629
156.19942583479272,0.42941210423330983,0.46439746605238713,6991.471060705713,0.043281021297946504,0.022980281632357814,#5A5F63,81766.49411993343,-24066.063971398737,7.240544817300226,329,729
113.7252280879376,0.4477639674687463,0.5273374877059486,9353.809674798806,0.05040964213413042,0.029167548420268866,#77635A,97223.03108663406,-24795.71838632275,7.135760579780343,329,829
62.021852074499,0.560275767505334,0.5952046890914915,9805.309032349132,0.04904565319997843,0.027527801530426336,#965945,97371.50750132807,-25135.518126111612,6.39115309720919,329,929
63.381690184042064,0.6560511634396404,0.6096380019706107,12927.589510719052,0.0235018753649505,0.028551430170740934,#9A4C37,83478.06305282941,-25210.620386041992,6.229249193441022,329,1029
53.93324734600117,0.6686887693339822,0.6081554425279627,10752.18369675787,0.019594845218811236,0.027178215478612048,#9A4C36,83216.06407641625,-25318.3219463266,6.297669009159357,329,1129
53.03997514492077,0.6076936323354127,0.6230350669541538,8456.503562270353,0.045829457116605424,0.027125699837444745,#9D5B44,107563.05922960864,-24416.873806021747,8.195339926286247,329,1229
45.81686482453197,0.44407068635085656,0.5656051552932033,2311.3506255871434,0.031175770522106284,0.0406695618153237,#8D7056,122840.85436563991,-25287.592777210724,7.30219366371771,429,129
62.75094273056958,0.4344373241500879,0.5434292840817231,2935.2119050239844,0.0407681858302324,0.0378400618831318,#857557,124280.22619567695,-25302.903595855456,7.2983110572073135,429,229
67.96966237651114,0.40242526826133934,0.5585335783089145,3067.878792335332,0.043997259277394896,0.03299497891204688,#887B5E,133852.3726743866,-25755.264392158984,7.21475939998875,429,329
77.32998041349285,0.373530625733376,0.5527091443399568,4803.856785620811,0.038370846838148745,0.03017419665352616,#847663,127412.39231661016,-25622.277740028778,7.319168204914068,429,429
93.9005303568386,0.4635902198831588,0.5225495985006972,9838.129427825847,0.04227564259136984,0.0300862362728568,#795F56,95222.62726448264,-24399.192331932274,7.021148424417235,429,529
138.6890153724327,0.4758414454932527,0.47091841202862167,10793.506979507178,0.045725835931125294,0.020774712466925072,#635455,70825.05055268417,-24665.73897072072,6.049168425711669,429,629
133.74470896932306,0.4177370280969397,0.5309232391044201,9560.6979961892,0.052619632549195515,0.025681692009818888,#746965,106941.28893355787,-24183.010518681494,7.938653238722916,429,729
100.40181345531576,0.4450263096535855,0.5982631433169492,8685.310036060184,0.05482790236318046,0.025556293869978434,#8C7462,130923.5478027607,-25369.205812533015,7.4878715065256864,429,829
52.992486298415884,0.6184749464815628,0.6076351514428237,8278.370440235545,0.032069429815125276,0.024641957926315974,#9A5D3F,105117.82989519538,-25005.202441699996,6.487973860485612,429,929
57.31075689784568,0.7034719230453254,0.5811267273643246,11390.466494305376,0.007580264958467533,0.024624215728397215,#944D2F,81328.06132699367,-24889.283828032505,5.981902749139987,429,1029
48.59965263719401,0.7031635238119623,0.533818950220855,9168.475715152836,0.00895781022203159,0.025238716832125217,#88462B,67598.62405478947,-25086.86937672798,5.3113206436180596,429,1129
64.1456911376232,0.5769540968636669,0.549937167860225,8230.02023712038,0.06078723093366233,0.03029776256928692,#895C44,100761.27199980729,-23280.15594849806,8.553081811262768,429,1229
63.26153302803979,0.38824043605135894,0.6074643335206571,3903.351109184712,0.03242248007391143,0.025370109058243835,#91806B,145637.22329214262,-26502.9530183939,6.517180167105873,529,129
82.21086472960384,0.44101414977709524,0.5167207115097853,4599.062420033422,0.037600043401531134,0.032696372863343405,#76705B,110343.96034513896,-25291.864321791447,6.8541958574130835,529,229
86.88048745641622,0.4471754042978123,0.5072164783186814,4492.0305735775455,0.036548960758357465,0.030503945742605728,#72705A,107783.7314942297,-25328.117835352466,6.927687560942655,529,329
80.52012850749863,0.3677240291687576,0.5574593906662879,4532.00507714358,0.038378842694894576,0.026146421979060162,#827B68,132364.01372473876,-25741.244341103466,6.8610492943929735,529,429
66.74203905123406,0.38302629094255763,0.5958807765714047,6870.576439692467,0.05531756544786901,0.018964357684951316,#927565,135093.19220441586,-25733.144301164037,7.303983205946864,529,529
97.54405811948892,0.36133861133590917,0.5821310322490818,9824.36530087334,0.06603112657321825,0.01342641786294061,#8B736A,127901.263369281,-25645.47280503168,6.521484199246347,529,629
110.03190225794214,0.3176132648363459,0.6274882076556947,8746.156733824087,0.06358680267515858,0.018012588667801203,#94857C,164796.9172474324,-25418.501293605008,7.931929523913068,529,729
87.19003493854993,0.35319262733194623,0.6524547580391148,5640.8200707057995,0.05355379089766164,0.023857567564794846,#9C8E78,178394.60155279055,-26100.570228888806,7.510757583372233,529,829
46.03100679369479,0.5349358361536013,0.5833057394406232,3950.527308168042,0.0427562986431094,0.03956766853896973,#936C4C,124246.25823291518,-24190.59795900382,8.664138304262393,529,929
37.66269109728811,0.6474954438572122,0.5069572530673158,3571.8643482410293,0.015793544596744594,0.03609345003106793,#805131,78312.25200311543,-23893.112674558746,6.968120789054062,529,1029
26.4529186143571,0.675498438194446,0.44635429608261723,1251.6898341019432,0.010991348938200063,0.027703846533132116,#714227,54794.23525084047,-24117.262664336886,5.211849073004931,529,1129
38.407020863171894,0.5895039633988115,0.4589267801474781,2526.1876183793543,0.050010986053437484,0.03589607316310063,#724E39,76841.4115898834,-21309.266717333187,9.06051514376781,529,1229
75.17825886840251,0.3318552671630974,0.632571896265963,4249.913319073982,0.030716901077346162,0.027985923944524455,#968E79,172936.87743309548,-26367.023466333445,7.152369335304654,629,129
89.72235029696228,0.40264370939117095,0.5335413785190377,5157.402538903935,0.03425228535862231,0.03255147797104201,#787563,119665.39450464604,-25380.551639213587,6.694107425550267,629,229
91.15344799186236,0.4461650130302018,0.5215103819238183,5269.643464604117,0.025166548976732046,0.03402573399709632,#73715D,110116.49355203427,-25394.424065334293,6.5810480191572065,629,329
93.45609429696871,0.3760203653006084,0.5641779914436668,5255.994211249226,0.0288356459268102,0.028711260838084004,#7F7E6D,135447.68610612917,-25795.41821570707,6.838709809660728,629,429
79.65245027250901,0.31159559157105904,0.6102330444509557,5231.389562089872,0.036918645585520056,0.0180253740574501,#918776,157729.42436630517,-26552.912042172175,6.308321466063304,629,529
93.66552301053409,0.2473923587737081,0.613514327895006,5945.912067660696,0.03798118263539121,0.011586693313330742,#948B7F,165218.1226853132,-26861.890498182493,5.647213549245311,629,629
89.74545954960104,0.21980247625620614,0.6702964139220465,5275.922469411931,0.0365150724098692,0.017274015727072687,#A39B8F,207820.9396861262,-26476.749931929313,7.509147235982663,629,729
71.77801326788358,0.28526795502751007,0.6592019175306272,3905.922612628239,0.043605971184186396,0.026018444026958226,#A19483,196765.1031600519,-25876.595470148473,8.231697382663892,629,829
55.80310394399892,0.4420511218656643,0.5663134232784395,4088.39443420018,0.04507970548788337,0.03893335093997737,#89715F,131222.4083018279,-23832.135834045017,9.352552226851515,629,929
66.42048891924915,0.5369160218451635,0.4575703896602018,5693.620554694985,0.03781878696544175,0.02363907850650179,#695344,70291.28679616131,-24547.10387710585,6.031534010720368,629,1029
67.72478776107985,0.5490878644523269,0.40820632572549376,5840.943050480487,0.0448884970283145,0.01862941487684186,#5C493D,55253.21931195623,-24113.31844682525,5.436484695731578,629,1129
53.92630359821664,0.5139518755029423,0.41548440418120947,4220.609082783029,0.060015213895109804,0.022278522073172397,#644C3E,64499.1670991164,-22816.371813892703,6.701765596118444,629,1229
81.66582660334059,0.33032004672411985,0.645291923791576,4508.519873218947,0.03185425014583566,0.028489342762154347,#97927E,182062.75945581115,-26234.597587414526,7.212374159953375,729,129
99.98890539589895,0.38524165472511024,0.5362717934605294,5899.317253116145,0.03192170282646955,0.032957749886841574,#777567,119014.3273204236,-25279.35838239582,6.612310355674739,729,229
106.89458704109583,0.43604004191436485,0.4784312538017675,6457.811147211417,0.021149153702510727,0.0344592862129511,#666558,90307.0040976591,-24929.851524541336,6.151575727903177,729,329
124.5391069680666,0.38396563967132996,0.5205447292696243,6176.219591235576,0.023622149324604984,0.03208059615221061,#6D736B,112833.8674188785,-24962.865256757428,7.0778479021455825,729,429
101.57287232542745,0.3069945451577368,0.5938974599665905,5351.046912624653,0.029064117339804775,0.024417712875187146,#87887B,155324.33099000712,-26072.570259225686,6.59824139461302,729,529
92.57949553878667,0.19755873180044062,0.6440188938752839,4266.5352562844755,0.017731384360214313,0.011280097686795445,#9B998C,190742.3943344823,-27499.990642093555,4.546380079253824,729,629
79.56667152718839,0.16712863908861994,0.705092743088242,3203.5725583202975,0.012104135888097436,0.01096176560919806,#AFAA99,235874.29884849975,-27652.16615629093,4.048585276395223,729,729
60.87943634672135,0.27494766645643487,0.6691624964116065,2891.157669299325,0.04033257652939013,0.025676908877407634,#A79683,203862.9482768717,-25932.58799813435,7.695275411418384,729,829
53.72432126536767,0.42576196643212494,0.5714243643830679,4299.119135988208,0.035237769447653645,0.042778355615099295,#8A7261,134960.39251057102,-23702.585922613955,8.788281367035182,729,929
66.96772270886846,0.5026204503958429,0.4404232270812608,6140.716821210309,0.03140116161880903,0.024128845202264427,#655146,67476.38021125393,-24280.456199048644,6.117020657038695,729,1029
74.45628316342568,0.507847190462661,0.40736031092780495,6362.248786275828,0.044881056084831984,0.019814644091484673,#5B4C42,58151.6120871228,-24196.632771752338,5.8413860785434535,729,1129
59.689408556153325,0.47605150605045343,0.43727410932881383,4429.568082650401,0.06168491819718929,0.025224572770148078,#695444,74678.63845153638,-23332.497851816715,7.0183641558483805,729,1229
62.849717426621,0.3890887970017534,0.6181681514526203,3621.141853453306,0.02971892465497967,0.031356857389932186,#95846C,156738.77915543574,-26029.095179901302,7.249223340788987,829,129
84.36595364808694,0.42750326240312736,0.5132258017591812,5441.277094718511,0.02911459840945215,0.03645900056995803,#766C59,105616.2763394487,-25020.056515142693,6.499785278192114,829,229
90.5549468537707,0.42979387892599247,0.4716079773216498,5728.447496155456,0.02608813843439563,0.039955751056615696,#6C6552,94590.71843035897,-23849.974609170233,7.800355899780879,829,329
99.22352548661506,0.3608407172727331,0.5506682353178671,6195.095855822959,0.025191858466101304,0.042466602587125445,#7E786A,133022.55417644765,-24268.6884840927,8.393419208231272,829,429
86.85514116909812,0.3019232863276689,0.62354817383054,5239.243976622549,0.0304675965463819,0.025828059126444904,#948A7B,168035.7773951411,-26134.6824750136,6.888829350608325,829,529
90.38651516227955,0.22632145463653444,0.6362986600263203,4710.741342939027,0.02986825649814542,0.011869043235087529,#9A9184,177956.99233297652,-27292.33933677444,5.152714043232832,829,629
79.57049806489164,0.2200712190804703,0.6757778464532719,3869.333313398243,0.0331567693107667,0.011346729063469285,#A79B8B,205140.45692593767,-27297.426339521706,5.520153921428302,829,729
56.076363509440455,0.32525364391057776,0.6172081986665278,2676.449839848269,0.05136342931174539,0.02725740059729215,#9B8571,168663.64887101317,-25290.85722343606,7.926305356736765,829,829
37.75540442900429,0.4867208602278577,0.5480414867274712,2500.4834617032375,0.032201503940359304,0.03683955760911055,#89654F,112206.57162355499,-23865.924167862697,7.964306167986258,829,929
41.67046232537653,0.5460752570175725,0.462429764711226,3568.8161445832393,0.024618322541035326,0.028407922159508107,#714F3A,68452.7126871852,-24698.161056708934,5.772250226010237,829,1029
49.95604475169137,0.5447203226007787,0.4341239822247238,4297.558503542655,0.03717078982942522,0.02959339706795781,#694C38,62158.7680050181,-24415.21001738914,5.331066746277516,829,1129
47.1347167081851,0.4969931451824308,0.4382333496313937,3256.7993142790488,0.056039751549271384,0.030018012728189363,#6C513E,72313.77166534502,-23336.498558081606,7.382079756648728,829,1229
52.8875291986196,0.45481561285643474,0.5836454159552964,3187.2002403356046,0.028231554404351242,0.029600247800047687,#8E7459,126157.28348458243,-26178.141198866866,5.9784891423854924,929,129
80.376693281831,0.4370083557573633,0.5220129202947663,5154.9258027744345,0.0361853146922985,0.03361576868540651,#7A6D58,108029.64902493876,-25362.404903521496,6.694363895685255,929,229
89.18736611418244,0.40756636333804164,0.49551862713926886,5232.971530057481,0.04136056535127818,0.03522409955875544,#736D59,106527.23774416558,-24551.884250918385,7.651678348871255,929,329
84.5143757377362,0.326253210453164,0.576793283892915,5282.029155264452,0.03265700623179006,0.035999373789230196,#897F6F,147469.23516525474,-25079.330970954252,7.995831833764266,929,429
69.32967592231854,0.3431918048286374,0.6029621502039929,3906.80352402533,0.039414077274011826,0.030488313247795905,#93836E,155588.8480913385,-25829.16511740979,7.513541889052817,929,529
74.96281704336391,0.3345716509402925,0.5801484875014065,3909.571831590803,0.051551633877477944,0.02568647125954928,#8E7E6A,143014.48358262435,-26036.238752025878,5.843363755907831,929,629
80.92792422723774,0.3331466528155106,0.5916142471765614,4287.090467174491,0.05696152784236374,0.022746495660644597,#90816E,149209.34475180833,-26086.002864491504,6.699129057458946,929,729
57.354193305511785,0.39146407856715526,0.546435073900868,3151.852450062661,0.05213810131609856,0.028271207389478796,#87715D,125157.01930269002,-24774.529845343364,7.284517364210114,929,829
31.49773128412417,0.5177443408289675,0.4862172142547764,1595.6964847379093,0.024990202178672066,0.033013476224530366,#7B563F,83094.05698857523,-23970.649311288686,7.016613516989514,929,929
26.41479170248624,0.5623448427323047,0.4401152560829022,1459.872988697876,0.018257305865425073,0.02963669112514013,#704832,60950.68932477086,-24163.612286878924,5.720281687751226,929,1029
24.925790448722154,0.6146692771149173,0.43826642074110755,1787.9762387305461,0.017433593276821577,0.030864940582021286,#70412B,54788.20421056232,-24013.27910291992,5.864941073756938,929,1129
31.93251571946681,0.5739893503162642,0.43499552768161726,2372.060427017867,0.041220651548089265,0.029608888615468332,#6E4632,60677.0659149682,-22939.626483418746,6.780621300355254,929,1229
