dim,birth,death,max_scale,max_dim
0,0,4.210028294035582,4.210028294035582,3
0,0,0.7208096880405497,4.210028294035582,3
0,0,1.056885280023327,4.210028294035582,3
0,0,1.0518219837652616,4.210028294035582,3
0,0,1.550179897358858,4.210028294035582,3
0,0,1.6347739097271483,4.210028294035582,3
0,0,0.7031091249509223,4.210028294035582,3
0,0,1.2251403474741744,4.210028294035582,3
0,0,1.535698177067927,4.210028294035582,3
0,0,1.1909147273630039,4.210028294035582,3
0,0,0.6452339543837716,4.210028294035582,3
0,0,0.7980372841010025,4.210028294035582,3
0,0,1.2562207322574641,4.210028294035582,3
0,0,1.0451290177520225,4.210028294035582,3
0,0,0.8850880416736172,4.210028294035582,3
0,0,1.0629167569143516,4.210028294035582,3
0,0,1.325917325634305,4.210028294035582,3
0,0,1.59224425794063,4.210028294035582,3
0,0,1.8030624150195582,4.210028294035582,3
0,0,1.042627981056821,4.210028294035582,3
0,0,1.2256699153524075,4.210028294035582,3
0,0,1.068244357676487,4.210028294035582,3
0,0,1.4787482260608875,4.210028294035582,3
0,0,0.9820440953587223,4.210028294035582,3
0,0,1.2607041194622217,4.210028294035582,3
0,0,1.4892357795298097,4.210028294035582,3
0,0,1.7829802956602412,4.210028294035582,3
0,0,1.4289238651563727,4.210028294035582,3
0,0,1.1413897766507604,4.210028294035582,3
0,0,1.2573311369079052,4.210028294035582,3
0,0,0.8459179160132075,4.210028294035582,3
0,0,1.0924739861773323,4.210028294035582,3
0,0,1.4620277646783313,4.210028294035582,3
0,0,1.1607643239131662,4.210028294035582,3
0,0,1.0935791641328123,4.210028294035582,3
0,0,1.3643159495739532,4.210028294035582,3
0,0,0.7699202354075794,4.210028294035582,3
0,0,1.0165759145648727,4.210028294035582,3
0,0,1.0064074257012168,4.210028294035582,3
0,0,0.8610955463851145,4.210028294035582,3
0,0,1.1235396898970724,4.210028294035582,3
0,0,1.3549718283902619,4.210028294035582,3
0,0,1.7108640770144774,4.210028294035582,3
0,0,1.162526416056332,4.210028294035582,3
0,0,1.0170876396171162,4.210028294035582,3
0,0,0.9591345751349013,4.210028294035582,3
0,0,0.9359013051293458,4.210028294035582,3
0,0,0.9892000150315369,4.210028294035582,3
0,0,0.8292212437094444,4.210028294035582,3
0,0,0.7764718412312986,4.210028294035582,3
0,0,0.7173403077423597,4.210028294035582,3
0,0,1.1963678425058444,4.210028294035582,3
0,0,0.817255776691853,4.210028294035582,3
0,0,1.2887997893887886,4.210028294035582,3
0,0,0.9549288165857832,4.210028294035582,3
0,0,0.917827591761695,4.210028294035582,3
0,0,0.5735214537767851,4.210028294035582,3
0,0,0.8039050216650274,4.210028294035582,3
0,0,0.9180070869495814,4.210028294035582,3
0,0,1.0308105582807847,4.210028294035582,3
0,0,1.291342298328193,4.210028294035582,3
0,0,1.0628416090922201,4.210028294035582,3
0,0,1.3033738566913984,4.210028294035582,3
0,0,1.4824766236658793,4.210028294035582,3
0,0,1.4457625910979666,4.210028294035582,3
0,0,1.3585567549701634,4.210028294035582,3
0,0,0.9042754035304952,4.210028294035582,3
0,0,0.663698840143651,4.210028294035582,3
0,0,0.9550621700171916,4.210028294035582,3
0,0,1.0802180053922807,4.210028294035582,3
0,0,0.8748882145661984,4.210028294035582,3
0,0,1.3971632834172574,4.210028294035582,3
0,0,1.6413225661454274,4.210028294035582,3
0,0,0.9603577206671454,4.210028294035582,3
0,0,1.8861591926197714,4.210028294035582,3
0,0,1.0371464603661302,4.210028294035582,3
0,0,0.9520332977654261,4.210028294035582,3
0,0,0.8475789223989948,4.210028294035582,3
0,0,0.9961679530561359,4.210028294035582,3
0,0,1.2413959525297946,4.210028294035582,3
0,0,1.2738103485869359,4.210028294035582,3
0,0,1.7206049643783827,4.210028294035582,3
0,0,1.117023620707735,4.210028294035582,3
0,0,0.6607269175290683,4.210028294035582,3
0,0,0.7208563906471656,4.210028294035582,3
0,0,1.1932523092215142,4.210028294035582,3
0,0,0.7637427065275262,4.210028294035582,3
0,0,1.0930744107181516,4.210028294035582,3
0,0,0.8891403359758926,4.210028294035582,3
0,0,1.3298340977984981,4.210028294035582,3
0,0,1.5444748126387828,4.210028294035582,3
0,0,1.00153876147415,4.210028294035582,3
0,0,1.4374548618555114,4.210028294035582,3
0,0,0.7763659738661878,4.210028294035582,3
0,0,1.1855203704739294,4.210028294035582,3
0,0,1.2658761599186346,4.210028294035582,3
0,0,1.030803481657438,4.210028294035582,3
0,0,0.9038106097353451,4.210028294035582,3
0,0,1.4871653864460013,4.210028294035582,3
0,0,2.479764108568277,4.210028294035582,3
0,0,0.9108908537734887,4.210028294035582,3
0,0,1.3491070038467718,4.210028294035582,3
0,0,1.503503850538389,4.210028294035582,3
0,0,1.2414632962083918,4.210028294035582,3
0,0,1.0160232285192263,4.210028294035582,3
0,0,0.7089847032956941,4.210028294035582,3
0,0,0.6128484095416976,4.210028294035582,3
0,0,1.416378250641273,4.210028294035582,3
0,0,2.9078468429811104,4.210028294035582,3
0,0,1.0663302720943328,4.210028294035582,3
0,0,1.0099316237851022,4.210028294035582,3
0,0,1.4111756178921078,4.210028294035582,3
0,0,1.053795393390156,4.210028294035582,3
0,0,1.0012501538176448,4.210028294035582,3
0,0,1.3459792451704402,4.210028294035582,3
0,0,2.155102572850328,4.210028294035582,3
0,0,1.8680228606293379,4.210028294035582,3
0,0,2.254602093312899,4.210028294035582,3
0,0,1.7779928381471886,4.210028294035582,3
0,0,1.6509299866746605,4.210028294035582,3
0,0,0.8028694973934221,4.210028294035582,3
0,0,1.3426287914360617,4.210028294035582,3
0,0,1.594730779336027,4.210028294035582,3
0,0,1.6691600616254076,4.210028294035582,3
0,0,1.9971083652089285,4.210028294035582,3
0,0,2.786804061039903,4.210028294035582,3
0,0,2.7442439102778824,4.210028294035582,3
0,0,1.8959019941726647,4.210028294035582,3
0,0,1.9450125134171443,4.210028294035582,3
0,0,1.6203879186242145,4.210028294035582,3
0,0,1.2269224830326781,4.210028294035582,3
0,0,1.7642074116942519,4.210028294035582,3
0,0,1.59212705288122,4.210028294035582,3
0,0,2.1219970610915273,4.210028294035582,3
0,0,2.3233799572449465,4.210028294035582,3
1,1.2810988620787611,1.3068539546585514,4.210028294035582,3
1,1.3013816281533424,1.5708046734270404,4.210028294035582,3
1,1.3315337829320366,1.736370547912134,4.210028294035582,3
1,1.3452530456691345,1.7303067770862277,4.210028294035582,3
1,1.3481482397928002,1.6637259381491574,4.210028294035582,3
1,1.44863296925353,1.7270109966275184,4.210028294035582,3
1,1.4769761583912029,1.5165013057099728,4.210028294035582,3
1,1.4851139159041014,1.519031000673611,4.210028294035582,3
1,1.4888242597929058,1.6546079219286927,4.210028294035582,3
1,1.4985714577496363,1.7068997501651475,4.210028294035582,3
1,1.5103185156657644,1.51256414565459,4.210028294035582,3
1,1.5292526804585929,1.6593574743893718,4.210028294035582,3
1,1.5346781380481647,1.7041205828233819,4.210028294035582,3
1,1.544472118031434,1.7036439207530543,4.210028294035582,3
1,1.5637423849773138,2.0930740729299933,4.210028294035582,3
1,1.5845716272232324,1.646620802459514,4.210028294035582,3
1,1.6020221643128143,1.7671056889815595,4.210028294035582,3
1,1.6026140112689564,2.0098347413517375,4.210028294035582,3
