dim,birth,death,max_scale,max_dim
0,0,4.358369508369469,4.358369508369469,3
0,0,1.3833117108077506,4.358369508369469,3
0,0,1.4821941449452025,4.358369508369469,3
0,0,1.6188163871737222,4.358369508369469,3
0,0,1.4829069422271886,4.358369508369469,3
0,0,2.7837980689554405,4.358369508369469,3
0,0,1.7140600237572583,4.358369508369469,3
0,0,1.9997031802449257,4.358369508369469,3
0,0,2.2981552292564977,4.358369508369469,3
0,0,1.0200702440944132,4.358369508369469,3
0,0,2.243093019680506,4.358369508369469,3
0,0,1.2879476809511592,4.358369508369469,3
0,0,1.2103464393934327,4.358369508369469,3
0,0,1.4840294287692701,4.358369508369469,3
0,0,1.5160715234923003,4.358369508369469,3
0,0,1.3843431934892911,4.358369508369469,3
0,0,2.3799247592804544,4.358369508369469,3
0,0,2.077096811256987,4.358369508369469,3
0,0,2.1138342336917653,4.358369508369469,3
0,0,2.1505680950285084,4.358369508369469,3
0,0,1.5338376681262142,4.358369508369469,3
0,0,0.8400928664645799,4.358369508369469,3
0,0,1.095247696213516,4.358369508369469,3
0,0,1.2717673954414865,4.358369508369469,3
0,0,1.0189495612493293,4.358369508369469,3
0,0,1.2261911138857051,4.358369508369469,3
0,0,1.3635851604535874,4.358369508369469,3
0,0,1.2664457617874212,4.358369508369469,3
0,0,1.2507713857705474,4.358369508369469,3
0,0,1.350371917758013,4.358369508369469,3
0,0,1.03380554830535,4.358369508369469,3
0,0,1.317597221034825,4.358369508369469,3
0,0,1.3921408879255357,4.358369508369469,3
0,0,1.2364202649753266,4.358369508369469,3
0,0,0.6246215638954672,4.358369508369469,3
0,0,1.3048348357388893,4.358369508369469,3
0,0,0.8941070347001147,4.358369508369469,3
0,0,1.1269285156344009,4.358369508369469,3
0,0,0.898757518206992,4.358369508369469,3
0,0,0.6605220964636778,4.358369508369469,3
0,0,1.9785347265038291,4.358369508369469,3
0,0,1.8250147875189449,4.358369508369469,3
0,0,0.9532654057356381,4.358369508369469,3
0,0,1.6917347768755484,4.358369508369469,3
0,0,1.5733204554581712,4.358369508369469,3
0,0,1.0279796703965063,4.358369508369469,3
0,0,1.4073655897625144,4.358369508369469,3
0,0,1.2738983075720376,4.358369508369469,3
0,0,0.6714169283062972,4.358369508369469,3
0,0,1.5418172757972841,4.358369508369469,3
0,0,1.859591969071637,4.358369508369469,3
0,0,1.6918603362492284,4.358369508369469,3
0,0,1.9093542035975155,4.358369508369469,3
0,0,1.1682950237313383,4.358369508369469,3
0,0,1.193832933197716,4.358369508369469,3
0,0,1.015000243834744,4.358369508369469,3
0,0,1.014282623403902,4.358369508369469,3
0,0,1.005760949400262,4.358369508369469,3
0,0,0.7978541943300496,4.358369508369469,3
0,0,0.9427054759694948,4.358369508369469,3
0,0,0.9449340606948902,4.358369508369469,3
0,0,1.687773483470013,4.358369508369469,3
0,0,1.5425392504512534,4.358369508369469,3
0,0,1.0245821996937936,4.358369508369469,3
0,0,0.800601998118208,4.358369508369469,3
0,0,1.1531753301531222,4.358369508369469,3
0,0,1.8602554492277559,4.358369508369469,3
0,0,1.679156064824178,4.358369508369469,3
0,0,1.3858937479621602,4.358369508369469,3
0,0,1.2588340103932119,4.358369508369469,3
0,0,1.4030788840292334,4.358369508369469,3
0,0,1.1746169819954322,4.358369508369469,3
0,0,1.740398926827493,4.358369508369469,3
0,0,1.6130035997924719,4.358369508369469,3
0,0,1.0588619845830864,4.358369508369469,3
0,0,0.6450311449279357,4.358369508369469,3
0,0,0.9815194690138126,4.358369508369469,3
0,0,0.8378896215666278,4.358369508369469,3
0,0,1.005760791106304,4.358369508369469,3
0,0,1.6532327060875482,4.358369508369469,3
0,0,1.5130403360333353,4.358369508369469,3
0,0,1.4363780647025417,4.358369508369469,3
0,0,1.4798762487031436,4.358369508369469,3
0,0,1.947942946560112,4.358369508369469,3
0,0,1.8398403417536289,4.358369508369469,3
0,0,1.6437099505335422,4.358369508369469,3
0,0,1.098420227936291,4.358369508369469,3
0,0,1.2725006896256448,4.358369508369469,3
0,0,1.551141836289587,4.358369508369469,3
0,0,1.3962572796501322,4.358369508369469,3
0,0,1.7521547572837193,4.358369508369469,3
0,0,1.1001807465557005,4.358369508369469,3
0,0,0.9942336896505476,4.358369508369469,3
0,0,1.7506260486674,4.358369508369469,3
0,0,1.54022453814731,4.358369508369469,3
0,0,1.1467143867991219,4.358369508369469,3
0,0,1.4485515349466092,4.358369508369469,3
0,0,1.2331863503185412,4.358369508369469,3
0,0,0.730017206665356,4.358369508369469,3
1,1.2590295128276072,1.3917939551448935,4.358369508369469,3
1,1.4219407164408833,1.464610858549675,4.358369508369469,3
1,1.516037466045216,2.125450409588215,4.358369508369469,3
1,1.59327391678438,1.7851909034467517,4.358369508369469,3
1,1.603415084840354,1.623112846622868,4.358369508369469,3
1,1.6497706096871583,1.840406799338081,4.358369508369469,3
1,1.6690517779096001,1.7373821991838625,4.358369508369469,3
1,1.677277552969202,1.7429925285123264,4.358369508369469,3
1,1.7884650862858464,1.7964315473146943,4.358369508369469,3
1,1.8000885207504584,2.0859042139181714,4.358369508369469,3
1,1.815365106108642,1.8570180226468698,4.358369508369469,3
1,1.8485754817299183,2.2279617154257165,4.358369508369469,3
1,1.8525258683025494,2.1716854251120115,4.358369508369469,3
1,1.9114906368898847,1.9241668137836638,4.358369508369469,3
1,1.9342023857769717,2.08901589759198,4.358369508369469,3
1,1.9415602011326192,2.0292656377025975,4.358369508369469,3
1,1.9890819048400623,2.221874601868535,4.358369508369469,3
1,1.990449616016557,1.9909854110598815,4.358369508369469,3
1,2.0384017908033387,2.426774333560398,4.358369508369469,3
1,2.0927987400245596,2.3677337971202714,4.358369508369469,3
1,2.153016473806306,2.1771526897194953,4.358369508369469,3
1,2.1724202644092934,3.0128539346822256,4.358369508369469,3
1,2.2627357011960556,2.3702100756061175,4.358369508369469,3
1,2.266403152640863,2.3698420666861777,4.358369508369469,3
1,2.2928787823931396,2.4633643995378582,4.358369508369469,3
1,2.357682438905977,2.7551889433041326,4.358369508369469,3
1,2.3741271320717523,2.406596970372188,4.358369508369469,3
1,2.385344965365811,2.8271791009064438,4.358369508369469,3
1,2.4003309948033844,3.1820269272746744,4.358369508369469,3
1,2.411977199086066,2.457490850872134,4.358369508369469,3
1,2.468389804861545,2.6390362092006607,4.358369508369469,3
1,2.836334709101028,2.8607600796948436,4.358369508369469,3
1,3.1003143996144273,3.1354630681035323,4.358369508369469,3
1,3.1824301796298493,3.2050661501599036,4.358369508369469,3
2,2.375869523794534,2.375953021595175,4.358369508369469,3
2,3.220942693271336,3.3618336411657914,4.358369508369469,3
